id,book_title,book_author,book_genre,book_year,book_publisher,collection_name,collection_rank,book_star,vote_up,vote_down,image_link,amazon_link,goodreads,mega_download,torrent_download,post_text
12398,First Conspiracy The Secret Plot to Kill George,Brad Meltzer,History & Politics,2019,Flatiron Books,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540921089l/39863169._SY475_.jpg,https://www.goodreads.com/book/show/39863169-the-first-conspiracy?from_search=true&from_srp=true&qid=XI5K1cY1cl&rank=1,https://www.goodreads.com/book/show/39863169-the-first-conspiracy?from_search=true&from_srp=true&qid=3rMICjH7mv&rank=1,https://mega.nz/folder/H6BwBQhZ#vUYk3vWGD24d1Sw3VkQlJw,,
12399,"Christopher Hitchens, Talk Shows, Debates and Interviews ",Christopher Hitchens,History & Politics,,,Hitchens,11,,,,,,,https://mega.nz/#F!iix0GAIZ!PDtrzyXlZgFwx52OgQyrRQ,,
12400,First Meetings in Ender's Universe,Orson Scott Card,Science Fiction,2004,,,,,,,https://covers.openlibrary.org/b/id/14479843-L.jpg,https://www.amazon.com/First-Meetings-Enders-Universe-Other/dp/0765347989,,,,
12400,Future of Capitalism Facing the New Anxieties,Paul Collier,Economics,2018,Harper,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530221862l/36628413.jpg,https://www.goodreads.com/book/show/36628413-the-future-of-capitalism?from_search=true&from_srp=true&qid=MkaaOs2ZUs&rank=1,https://www.goodreads.com/book/show/36628413-the-future-of-capitalism?from_search=true&from_srp=true&qid=JWmDc8u9oK&rank=1,https://mega.nz/folder/CnJgVYaZ#pAZ-F0_Ikbm8eqxwPT6iAQ,,
12401,Four Horsemen ,Christopher Hitchens,History & Politics,2018,CreateSpace ,Hitchens,12,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537316666l/37769929.jpg,https://www.goodreads.com/book/show/37769929-pestilence?from_search=true&from_srp=true&qid=Kr2JD4SbzE&rank=1,https://www.goodreads.com/book/show/49390139-war?from_search=true&from_srp=true&qid=k8eQ2Sush7&rank=1,https://mega.nz/#F!67hk2AqD!NBCt51PEi_T9OyIivBc_yg,,
12402,Gene An Intimate History,Siddhartha Mukherjee,Science & Technology,2016,Scribner,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463591739l/27276428._SY475_.jpg,https://www.goodreads.com/book/show/27276428-the-gene?from_search=true&from_srp=true&qid=kJ7kjKVxdy&rank=1,https://www.goodreads.com/book/show/27276428-the-gene?from_search=true&from_srp=true&qid=mPiUAPAukd&rank=1,https://mega.nz/folder/3yZw1KKZ#QbIPpFoNO8J19oDfC1EWgg,,
12403,History is No Longer Taught ,Christopher Hitchens,History & Politics,,,Hitchens,13,,,,,,,https://mega.nz/#F!Hi5SmCwa!EOzlzWn35JaSY1A68VK_JA,,
12405,No One Left to Lie To - The Triangulations of William Jefferson Clinton,Christopher Hitchens,History & Politics,1999,Verso ,Hitchens,14,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437578446l/934590._SX318_.jpg,https://www.goodreads.com/book/show/934590.No_One_Left_to_Lie_to?from_search=true&from_srp=true&qid=8pJ3kQER5U&rank=1,https://www.goodreads.com/book/show/934590.No_One_Left_to_Lie_to?from_search=true&from_srp=true&qid=7q3dCxFhT0&rank=1,https://mega.nz/#F!7u5UVALI!Oc5nZazlolbAP0fjs1xUiQ,,
12406,Hymns of the Republic The Story of the Final Year of the American Civil War,S.C. Gwynne,History & Politics,2019,Simon Schuster Audio,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1569159328l/43821608._SX318_.jpg,https://www.goodreads.com/book/show/43821608-hymns-of-the-republic?from_search=true&from_srp=true&qid=OrXCGSXMPZ&rank=1,https://www.goodreads.com/book/show/43821608-hymns-of-the-republic?from_search=true&from_srp=true&qid=s8GSWTjvDo&rank=1,https://mega.nz/folder/XzAQgQCB#bR9lpwbCQl5nepiUePeJ8A,,
12407,The Commonwealth Club ,Christopher Hitchens,History & Politics,2000,The Commonwealth Club of California,Hitchens,15,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371548147l/18086056.jpg,https://www.goodreads.com/book/show/18086056-from-the-podium?from_search=true&from_srp=true&qid=nJWoNMyov1&rank=1,https://www.goodreads.com/book/show/2228199.Each_a_Mighty_Voice?from_search=true&from_srp=true&qid=zcwfLZBgD6&rank=1,https://mega.nz/#F!uvwQ3IDY!Q2vc4A-ZfKmiFPeZJpJDNg,,
12408,Impeachment Report The House Intelligence,The House Intelligence Committee,History & Politics,2019,Broadway Books ,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576016656l/49122890.jpg,https://www.goodreads.com/book/show/49122890-the-impeachment-report?from_search=true&from_srp=true&qid=H5FHuPzS69&rank=1,https://www.goodreads.com/book/show/49122890-the-impeachment-report?from_search=true&from_srp=true&qid=30yg4E0YNZ&rank=1,https://mega.nz/folder/i2ZSgC7C#i832NXTxTSFB4lqRGsTadA,,
12409,The Compleat Speaker,Earl Nightingale,Self-Help & Popular Psychology,1962,,,,,,,Cover not found,https://www.amazon.com/Complete-Guide-High-End-Audio/dp/1736254502,,,,
12410,Improv(e) Your Conversations: Think on Your Feet,Patrick King,Self-Help & Popular Psychology,Year not found,,,,,,,Cover not found,https://www.amazon.com/Improve-Your-Conversations-Techniques-Charismatic-ebook/dp/B08RY4HMHX,,,,
12411,The Complete Book of Woodcarving,Everett Ellenwood,Hobbies & Crafts,2008,,,,,,,Cover not found,https://www.amazon.com/Complete-Book-Woodcarving-Comprehensive-Beginner-Friendly/dp/1565232925,,,,
12409,The Enemy ,Christopher Hitchens,History & Politics,2005,Dell Publishing Company ,Hitchens,16,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388210939l/231562.jpg,https://www.goodreads.com/book/show/231562.The_Enemy?from_search=true&from_srp=true&qid=3SpYCBvum4&rank=1,https://www.goodreads.com/book/show/27036528-ego-is-the-enemy?from_search=true&from_srp=true&qid=qCNZABrPDW&rank=1,https://mega.nz/#F!CzpgnagL!fggaEw8J3F05dzSIun2Jhg,,
12410,Legacy of Ashes The History of the CIA,Tim Weiner,History & Politics,2007,Doubleday Books,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320525571l/970488.jpg,https://www.goodreads.com/book/show/970488.Legacy_of_Ashes?from_search=true&from_srp=true&qid=M4puPl3xJZ&rank=1,https://www.goodreads.com/book/show/970488.Legacy_of_Ashes?from_search=true&from_srp=true&qid=JEP0HqXbNi&rank=1,https://mega.nz/folder/7nZiVCyZ#YAxiyndLhr5a1Xk8EZAKmg,,
12413,Why Americans Are Not Taught History ,Christopher Hitchens,History & Politics,1998,Christopher Hitchens,Hitchens,18,,,,,https://www.goodreads.com/book/show/52201746-goodbye-to-all-that?from_search=true&from_srp=true&qid=xlam7o23Fw&rank=1,https://www.goodreads.com/book/show/52201746-goodbye-to-all-that?from_search=true&from_srp=true&qid=SZusFZncEV&rank=1,https://mega.nz/#F!Grwm1Apb!VXL8G2yPh-rbf9mryaxlig,,
12414,Listening to Prozac,Peter D. Kramer,Psychology,1997,Penguin Books ,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441434727l/789698._SY475_.jpg,https://www.goodreads.com/book/show/789698.Listening_to_Prozac?from_search=true&from_srp=true&qid=bNywRAk4bI&rank=1,https://www.goodreads.com/book/show/789698.Listening_to_Prozac?from_search=true&from_srp=true&qid=bvr6YweT1z&rank=1,https://mega.nz/folder/KuQC1STT#kqcRzbaKN1gJoKfWeqPwvg,,
12415,Listening to Prozac: A Psychiatrist Explores Antidepressant Drugs and the Remaking of the Self,Peter D Kramer,Self-Help & Popular Psychology,1992,,,,,,,https://covers.openlibrary.org/b/id/4009197-L.jpg,https://www.amazon.com/Listening-Prozac-Psychiatrist-Explores-Antidepressant/dp/0670841838,,,,
12416,Long Walk to Freedom The Autobiography of Nelson,Nelson Mandela,Biography & Memoir,2013,Back Bay Books ,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380493068l/17992765.jpg,https://www.goodreads.com/book/show/17992765-long-walk-to-freedom?from_search=true&from_srp=true&qid=nM8UjJk8PJ&rank=1,https://www.goodreads.com/book/show/17992765-long-walk-to-freedom?from_search=true&from_srp=true&qid=SIDM4GRm9V&rank=1,https://mega.nz/folder/XiAywKgY#NkN86Bpk0H5poNF9IgA_Dw,,
12418,Man Who Solved the Market How Jim Simons Launched the Quant Revolution,Gregory Zuckerman,Economics,2019,Portfolio Penguin ,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567623099l/43889703._SY475_.jpg,https://www.goodreads.com/book/show/43889703-the-man-who-solved-the-market?from_search=true&from_srp=true&qid=6lHsrUfFHh&rank=1,https://www.goodreads.com/book/show/43889703-the-man-who-solved-the-market?from_search=true&from_srp=true&qid=OdkqQEqmK0&rank=1,https://mega.nz/folder/euIGVIgA#WJ6cANFXgiVaOdgI5dgTiw,,
12419,Man's Search for Meaning,Viktor E Frankl,Psychology,1946,,,,,,,https://covers.openlibrary.org/b/id/8516506-L.jpg,https://www.amazon.com/Mans-Search-Meaning-Viktor-Frankl-ebook/dp/B009U9S6FI,,,,
12420,Next Millionaire Next Door Enduring Strategies,Thomas J. Stanley,Economics,2018,Lyons Press,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532438712l/40831515.jpg,https://www.goodreads.com/book/show/40831515-the-next-millionaire-next-door?from_search=true&from_srp=true&qid=rCStxubIOU&rank=1,https://www.goodreads.com/book/show/40831515-the-next-millionaire-next-door?from_search=true&from_srp=true&qid=LPSVF3z2bQ&rank=1,https://mega.nz/folder/qn5xDYzY#KfTMpacXQhpXd56p2jrsVA,,
12422,Oregon Trail A New American Journey,Rinker Buck,Non-Fiction,2015,Simon Schuster,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435548347l/23492799._SX318_.jpg,https://www.goodreads.com/book/show/23492799-the-oregon-trail?from_search=true&from_srp=true&qid=PFCP1Pz4wD&rank=1,https://www.goodreads.com/book/show/23492799-the-oregon-trail?from_search=true&from_srp=true&qid=lXQnCL1sIv&rank=1,https://mega.nz/folder/GrYWwITT#85vDJCx7Vv0Q-hY9nKZIIA,,
12423,Orphans of the Sky,Robert A Heinlein,Science Fiction,1963,,,,,,,https://covers.openlibrary.org/b/id/14631626-L.jpg,,,,,
12424,Peoples History of the United States,Howard Zinn,History & Politics,2005,Harper Perennial ,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494279423l/2767._SY475_.jpg,https://www.goodreads.com/book/show/2767.A_People_s_History_of_the_United_States?from_search=true&from_srp=true&qid=hAgm3IH0N7&rank=1,https://www.goodreads.com/book/show/2767.A_People_s_History_of_the_United_States?from_search=true&from_srp=true&qid=3sGFqLCjEw&rank=1,https://mega.nz/folder/OvJAWK6K#2Zxje4lq5WHMbrqb3B97vQ,,
12426,Rise and Fall of the Third Reich A History of the Nazis,William L. Shirer,History & Politics,1990,Simon & Schuster ,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331223772l/767171.jpg,https://www.goodreads.com/book/show/767171.The_Rise_and_Fall_of_the_Third_Reich?from_search=true&from_srp=true&qid=k8MRmnowh8&rank=1,https://www.goodreads.com/book/show/767171.The_Rise_and_Fall_of_the_Third_Reich?from_search=true&from_srp=true&qid=3tWt1hgBQD&rank=1,https://mega.nz/folder/rrQggCzR#PMBGLuhX0fzd6x39cKPakQ,,
12428,The Murmur of Bees,Sofia Segovia,History & Politics,2019,Amazon Crossing ,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539566888l/42306076._SY475_.jpg,https://www.goodreads.com/book/show/42306076-the-murmur-of-bees?from_search=true&from_srp=true&qid=JuJgShmXVe&rank=1,https://www.goodreads.com/book/show/42306076-the-murmur-of-bees?from_search=true&from_srp=true&qid=6TGua11TvF&rank=1,https://mega.nz/folder/byhnlKKY#gacRfYf-ZuxjKE4pSr9MEQ,,
12430,The Pragmatic Programmer,Andy Hunt,Science & Technology,1999,Addison-Wesley Professional ,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1401432508l/4099.jpg,https://www.goodreads.com/book/show/4099.The_Pragmatic_Programmer?from_search=true&from_srp=true&qid=RAbIpDf3nY&rank=1,https://www.goodreads.com/book/show/4099.The_Pragmatic_Programmer?from_search=true&from_srp=true&qid=JhUo9MgAih&rank=1,https://mega.nz/folder/XuBE1SzT#_ZaZN5SN93lmfgIOmyBJuw,,
12432,Fight Club,Chuck Palahniuk,Fiction,1996,Pantheon Books ,Chuck Palahniuk,,,,,,https://www.goodreads.com/buy_buttons/12/follow?book_id=36236125&page_type=book&page_type_id=36236125&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/36236125-invisible-monsters?from_search=true&from_srp=true&qid=1vZvBh65Au&rank=1,https://mega.nz/folder/nrQwGbgT#s-LOV3v3CeN8PfIosiz5hw,,
12434,Invisible Monsters,Chuck Palahniuk,Fiction,1999,Pantheon Books ,Chuck Palahniuk,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508534066l/36236125.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=36236125&page_type=book&page_type_id=36236125&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/36236125-invisible-monsters?from_search=true&from_srp=true&qid=1vZvBh65Au&rank=1,https://mega.nz/folder/6jJkCRxI#_Fg8kF9SLtyKao685VWw6A,,
12436,Survivor,Chuck Palahniuk,Fiction,1999,Pantheon Books ,Chuck Palahniuk,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327884972l/15196.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=15196&page_type=book&page_type_id=15196&ref=x_gr_w_bb_sin&sub_page_type=show&tag=x_gr_w_bb_sin-20,https://www.goodreads.com/book/show/15196.Maus_I?from_search=true&from_srp=true&qid=pWeEldvhgQ&rank=1,https://mega.nz/folder/PjIEUTZK#xoWz9bO0YMpD9UB8NF3hFA,,
12438,Choke,Chuck Palahniuk,Fiction,2001,Anchor Books ,Chuck Palahniuk,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403186013l/29059.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=29059&page_type=book&page_type_id=29059&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/29059.Choke?from_search=true&from_srp=true&qid=wPYuitR54v&rank=1,https://mega.nz/folder/a2ZC1BxQ#tPqHTh8jZ-1AavA2zFX_5g,,
12440,Lullaby,Chuck Palahniuk,Fiction,2002,Speak ,Chuck Palahniuk,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397779294l/22205.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=22205&page_type=book&page_type_id=22205&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/22205.This_Lullaby?from_search=true&from_srp=true&qid=tyEAMjqSVT&rank=1,https://mega.nz/folder/36BGnRCK#agQhe3b4YgKxk30uEMFZ7Q,,
12442,Diary,Chuck Palahniuk,Fiction,2003,Bantam ,Chuck Palahniuk,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1560816565l/48855.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=48855&page_type=book&page_type_id=48855&ref=x_gr_w_bb_sin&sub_page_type=show&tag=x_gr_w_bb_sin-20,https://www.goodreads.com/book/show/48855.The_Diary_of_a_Young_Girl?from_search=true&from_srp=true&qid=F1ZCjg820q&rank=1,https://mega.nz/folder/rnJ2GB5S#bxLsJmklsrP8VL3EOLpTqg,,
12444,Haunted,Chuck Palahniuk,Fiction,2005,Anchor ,Chuck Palahniuk,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391152326l/22288.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=22288&page_type=book&page_type_id=22288&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/22288.Haunted?from_search=true&from_srp=true&qid=lBbzV32qAO&rank=1,https://mega.nz/folder/y3Y0TDiS#bkMdeFks2qh5JNntxrAppw,,
12446,Rant,Chuck Palahniuk,Fiction,2007,Doubleday Books ,Chuck Palahniuk,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388248283l/22285.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=22285&page_type=book&page_type_id=22285&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/22285.Rant?from_search=true&from_srp=true&qid=f5stgTksAI&rank=1,https://mega.nz/folder/22YQGTza#PJ5cgbVYkTvNszrsY1_zuw,,
12448,Snuff,Chuck Palahniuk,Fiction,2008,Doubleday,Chuck Palahniuk,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446089918l/1840511._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=1840511&page_type=book&page_type_id=1840511&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/1840511.Snuff?from_search=true&from_srp=true&qid=jXmI7gHlvE&rank=1,https://mega.nz/folder/LyQkGBIB#lJVJRt29wzMAhJxfXXIItQ,,
12449,So This Is Permanence: Joy Division Lyrics and Notebooks,Deborah Curtis,Biography & Memoir,2014,,,,,,,https://covers.openlibrary.org/b/id/8948996-L.jpg,https://www.amazon.com/So-This-Permanence-Division-Notebooks/dp/0571309550,,,,
12450,Pygmy,Chuck Palahniuk,Fiction,2009,Doubleday,Chuck Palahniuk,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320495043l/4601396.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=4601396&page_type=book&page_type_id=4601396&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/4601396-pygmy?from_search=true&from_srp=true&qid=u8Z7LV6YGf&rank=1,https://mega.nz/folder/r2QkVRYR#I1TJp5lO1wGS_JPS0XdGaQ,,
12452,Tell-All,Chuck Palahniuk,Fiction,2010,Doubleday,Chuck Palahniuk,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320495064l/6855294.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=6855294&page_type=book&page_type_id=6855294&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/6855294-tell-all?from_search=true&from_srp=true&qid=dxBs7TR1zp&rank=1,https://mega.nz/folder/D6ZGhL5C#N6npCsSn6i7ddfY2FPiDrg,,
12453,Temeraire series,Naomi Novik,Fantasy,2015,,,,,,,Cover not found,https://www.amazon.com/Temeraire-9-book-series/dp/B074CJ2GTR,,,,
12454,Damned,Chuck Palahniuk,Fiction,2011,Ballantine Books ,Chuck Palahniuk,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327871992l/43758.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43758&page_type=book&page_type_id=43758&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/43758.The_Queen_of_the_Damned?from_search=true&from_srp=true&qid=q1W379bO7B&rank=1,https://mega.nz/folder/WzBGnZRA#JMcTP47RUcD8mImD01op8A,,
12455,Temple Grandin: How the Girl Who Loved Cows Embraced Autism and Changed the World,Sy Montgomery,Biography & Memoir,2012,,,,,,,https://covers.openlibrary.org/b/id/9068605-L.jpg,https://www.amazon.com/Temple-Grandin-Embraced-Autism-Changed/dp/0547443153,,,,
12456,Tender is the Flesh,Agustina Bazterrica,Fiction,2015,,,,,,,https://covers.openlibrary.org/b/id/8169547-L.jpg,https://www.amazon.com/Tender-Flesh-Agustina-Bazterrica/dp/1982150920,,,,
12458,Doomed,Chuck Palahniuk,Fiction,2013,Doubleday ,Chuck Palahniuk,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382229504l/17262208.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=17262208&page_type=book&page_type_id=17262208&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/17262208-doomed?from_search=true&from_srp=true&qid=GT11jZOYBW&rank=1,https://mega.nz/folder/2rQgyLja#g-qPKADCss9PAnZkgXLX6Q,,
12460,Beautiful You,Chuck Palahniuk,Fiction,2014,Doubleday,Chuck Palahniuk,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399667103l/19523454.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=19523454&page_type=book&page_type_id=19523454&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/19523454-beautiful-you?from_search=true&from_srp=true&qid=NDmZ4UdfjT&rank=1,https://mega.nz/folder/ymRGxbQC#qrHAmnb3Ol_jJhIMBc4LOQ,,
12462,Make Something Up,Chuck Palahniuk,Fiction,2015,Doubleday,Chuck Palahniuk,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417407855l/22822857.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=22822857&page_type=book&page_type_id=22822857&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/22822857-make-something-up?from_search=true&from_srp=true&qid=4ndfgHLJih&rank=1,https://mega.nz/folder/6jICyLyT#hR0FzfTMgJFsEz0VfHW0fg,,
12464,Adjustment Day,Chuck Palahniuk,Fiction,2019,W. W. Norton Company ,Chuck Palahniuk,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555732901l/41817499.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=41817499&page_type=book&page_type_id=41817499&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/41817499-adjustment-day?from_search=true&from_srp=true&qid=xow9WbvTOG&rank=1,https://mega.nz/folder/e3BEgLxb#-C3AsPWFC54q-XTegu6tQQ,,
12465,Advances in Financial Machine Learning,Marcos Lopez de Prado,Finance & Business,2018,,,,,,,https://covers.openlibrary.org/b/id/9224592-L.jpg,https://www.amazon.com/Advances-Financial-Machine-Learning-Marcos/dp/1119482089,,,,
12466,Consider This,Chuck Palahniuk,Biography & Memoir,2020,Grand Central Publishing,Chuck Palahniuk,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1568319190l/52500766._SX318_SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=52500766&page_type=book&page_type_id=52500766&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/52500766-consider-this?from_search=true&from_srp=true&qid=0LwBly92oY&rank=1,https://mega.nz/folder/mmJSiZRb#FF8arUXFHQ7jm19kfCifiw,,
12467,Consider This: Moments in My Writing Life After Which Everything Was Different,Chuck Palahniuk,Writing,2020,,,,,,,https://covers.openlibrary.org/b/id/9261654-L.jpg,https://www.amazon.com/Consider-This-Moments-Everything-Different/dp/1538717956,,,,
12468,The Invention of Sound,Chuck Palahniuk,History & Politics,2020,Grand Central Publishing,Chuck Palahniuk,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1599686237l/50358503.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=50358503&page_type=book&page_type_id=50358503&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/50358503-the-invention-of-sound?from_search=true&from_srp=true&qid=DpuVCcDjsJ&rank=1,https://mega.nz/folder/D3YABRrT#ZfRLyxF4tZrJZycwuUqqeA,,
12470,A Brief History of the Samurai,Jonathan Clements,History & Politics,2010,Robinson ,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442195915l/8422816._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=8422816&page_type=book&page_type_id=8422816&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/8422816-a-brief-history-of-the-samurai?from_search=true&from_srp=true&qid=MqViWi0kef&rank=1,https://mega.nz/folder/jmYFDSwR#8QPgmu9wVhedvtDsAqgBjg,,
12474,Aristotle and Dante,Benjamin Alire Sáenz,Non-Fiction,2012,Simon & Schuster Books for Young Readers,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328320260l/12000020.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=12000020&page_type=book&page_type_id=12000020&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe?from_search=true&from_srp=true&qid=ezacWeE06A&rank=1,https://mega.nz/folder/fzByGIIQ#txhQaAXA9EqRHwtsTYeewg,,
12476,Breath The New Science of a Lost Art,James Nestor,Non-Fiction,2020,Riverhead Books,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575339793l/48890486.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=48890486&page_type=book&page_type_id=48890486&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/48890486-breath?from_search=true&from_srp=true&qid=GJzmwoLHfx&rank=1,https://mega.nz/folder/erJ3wI5I#F5rNxkCMrTrGR8cXG3mQdA,,
12477,Breath: The New Science of a Lost Art,James Nestor,Self-Help & Popular Psychology,2021,,,,,,,https://covers.openlibrary.org/b/id/13333070-L.jpg,https://www.amazon.com/Breath-New-Science-Lost-Art/dp/0735213615,,,,
12478,"Catch and Kill Lies, Spies, and a Conspiracy to Protect Predators",Ronan Farrow,Non-Fiction,2019,"Little, Brown and Company",,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571119278l/51022071._SX318_SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=51022071&page_type=book&page_type_id=51022071&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/51022071-catch-and-kill?from_search=true&from_srp=true&qid=ZRb6uF1CJn&rank=1,https://mega.nz/folder/m7ZTSYJC#_IoMt7c1-qoBv3MIJvPljQ,,
12480,Change your thoughts change your life,Wayne W. Dyer,History & Politics,2007,Hay House ,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328770256l/389763.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=389763&page_type=book&page_type_id=389763&ref=x_gr_w_bb_glide_sin&sub_page_type=show&tag=x_gr_w_bb_glide_sin-20,https://www.goodreads.com/book/show/389763.Change_Your_Thoughts_Change_Your_Life?from_search=true&from_srp=true&qid=MocXw5xkru&rank=1,https://mega.nz/folder/ezRzSKbQ#sRm0i1R7QBaUBP-ggWebXA,,
